temperature
2
882
1	9.980267E-01
2	9.984834E-01
3	9.989248E-01
4	9.993474E-01
5	9.997501E-01
6	1.000131E+00
7	1.000489E+00
8	1.000821E+00
9	1.001128E+00
10	1.001409E+00
11	1.001663E+00
12	1.001889E+00
13	1.002088E+00
14	1.002260E+00
15	1.002406E+00
16	1.002527E+00
17	1.002624E+00
18	1.002698E+00
19	1.002749E+00
20	1.002780E+00
21	1.002790E+00
22	9.980267E-01
23	9.984840E-01
24	9.989260E-01
25	9.993492E-01
26	9.997526E-01
27	1.000135E+00
28	1.000493E+00
29	1.000826E+00
30	1.001133E+00
31	1.001414E+00
32	1.001668E+00
33	1.001894E+00
34	1.002094E+00
35	1.002265E+00
36	1.002411E+00
37	1.002531E+00
38	1.002627E+00
39	1.002700E+00
40	1.002751E+00
41	1.002782E+00
42	1.002792E+00
43	9.980267E-01
44	9.984856E-01
45	9.989296E-01
46	9.993549E-01
47	9.997603E-01
48	1.000144E+00
49	1.000505E+00
50	1.000840E+00
51	1.001149E+00
52	1.001430E+00
53	1.001685E+00
54	1.001911E+00
55	1.002109E+00
56	1.002279E+00
57	1.002423E+00
58	1.002541E+00
59	1.002635E+00
60	1.002707E+00
61	1.002757E+00
62	1.002787E+00
63	1.002797E+00
64	9.980267E-01
65	9.984884E-01
66	9.989351E-01
67	9.993636E-01
68	9.997728E-01
69	1.000161E+00
70	1.000525E+00
71	1.000864E+00
72	1.001175E+00
73	1.001458E+00
74	1.001712E+00
75	1.001938E+00
76	1.002135E+00
77	1.002304E+00
78	1.002444E+00
79	1.002559E+00
80	1.002650E+00
81	1.002719E+00
82	1.002767E+00
83	1.002795E+00
84	1.002805E+00
85	9.980267E-01
86	9.984917E-01
87	9.989422E-01
88	9.993751E-01
89	9.997897E-01
90	1.000184E+00
91	1.000554E+00
92	1.000898E+00
93	1.001212E+00
94	1.001497E+00
95	1.001753E+00
96	1.001978E+00
97	1.002173E+00
98	1.002339E+00
99	1.002475E+00
100	1.002584E+00
101	1.002669E+00
102	1.002734E+00
103	1.002779E+00
104	1.002806E+00
105	1.002815E+00
106	9.980267E-01
107	9.984955E-01
108	9.989501E-01
109	9.993879E-01
110	9.998093E-01
111	1.000214E+00
112	1.000594E+00
113	1.000944E+00
114	1.001263E+00
115	1.001550E+00
116	1.001806E+00
117	1.002030E+00
118	1.002224E+00
119	1.002386E+00
120	1.002517E+00
121	1.002617E+00
122	1.002692E+00
123	1.002751E+00
124	1.002793E+00
125	1.002818E+00
126	1.002826E+00
127	9.980267E-01
128	9.984992E-01
129	9.989580E-01
130	9.994008E-01
131	9.998289E-01
132	1.000244E+00
133	1.000635E+00
134	1.000990E+00
135	1.001313E+00
136	1.001602E+00
137	1.001859E+00
138	1.002083E+00
